UnitCost,UnitPrice,Discount,UnitsSold,StoreType,CustomerRating,ProfitMargin,Revenue,IsTopSeller,ProductCategory_Kurti,ProductCategory_Lehenga,ProductCategory_Saree,ProductCategory_Top,Material_Cotton,Material_Georgette,Material_Linen,Material_Silk,Brand_FabIndia,Brand_GlobalDesi,Brand_H&M,Brand_Zara,Region_North,Region_South,Region_West,Season_Spring,Season_Summer,Season_Winter
-0.19994041580625413,-0.7164144033992018,0.1,-1.071316281480025,0,2.9,0.45,-0.9236421104852981,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0.6230224423662447,1.1262588261936408,0.3,0.7691624437652028,0,3.6,1.44,1.1391600999683422,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.17768863037068872,-0.7616698809557383,0.15,-0.2411702830302544,1,3.4,0.38,-0.5715227184424639,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
-1.059636380094607,-0.16162912673998683,0.04,-1.2386325292295912,1,2.7,3.48,-0.9035708939664193,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.3333960287604726,-0.2874790205027857,0.22,-1.045575320287784,1,3.7,0.48,-0.8615970835703359,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
0.9684549210326412,-0.7174962076435811,0.1,1.2839816676100217,0,4.8,-0.15,0.2505275035883001,1,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False
-1.3241853847174403,-0.8949121037217961,0.3,1.5285207989363108,1,2.6,2.99,-0.15435486785825106,1,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
-0.3828995404986809,-0.2616960193450776,0.29,-0.0030663920020256212,0,3.2,1.25,-0.32183511684742516,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
-0.9543819029549483,0.8718545280570947,0.2,0.69193956018848,0,3.0,5.26,1.1709181694182287,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
-0.5743355358332278,1.066398991337983,0.04,-0.5629322979332663,0,3.1,3.67,0.18821349072958443,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1.5194515127704515,0.2267385969922033,0.21,0.2092965378339622,0,4.8,0.26,0.22662420039126335,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
-1.3743402026833178,-1.3252898922773848,0.03,-0.93617623522076,0,3.7,1.58,-1.0129682051428277,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.25004013411295767,1.5259854944918143,0.01,-0.17681788004965204,1,3.7,2.25,1.0552697921872147,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.689777798672941,1.3615512493461517,0.25,0.33800134379516694,1,4.4,1.56,1.0110033762206818,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-0.8572510935139882,-0.7407549988977373,0.06,-0.20899408153995322,0,2.9,1.39,-0.47688312452881926,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
-0.3786611051776208,1.0088830656784804,0.11,0.6533281184001186,1,3.7,2.96,1.5195011379859742,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-1.0861266008512325,1.6285765970004569,0.29,-0.9876581576052419,0,3.6,7.22625,-0.4710836830858055,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.17551431305098458,1.0584657602125342,0.1,0.4152242273718898,0,4.0,1.91,1.3030946251534918,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0.6678792161807972,-1.2470393852672776,0.09,0.14494413485335983,0,5.0,-0.47,-0.695900401438448,1,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False
-1.3061720346029349,-0.49464453330143304,0.28,1.1810178228410582,1,4.4,4.35,0.12615888681686208,1,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
0.38637647027372357,1.346225689217444,0.03,0.9557844124089497,0,3.5,1.89,2.5434354996653012,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.3553497109117904,1.2692372871591129,0.23,0.5374937930350343,0,4.6,3.24,1.2312783683228103,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.4598977821646057,0.7231064444549329,0.3,1.2003235437352389,1,2.9,2.79,1.1976244257552386,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1.4230271092163347,-0.45804348969993136,0.27,0.8721262885341666,1,2.6,-0.12,0.026949404958734862,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1.4481045181992735,-0.3449949461622883,0.2,0.5053175915447331,1,3.0,-0.06,0.034283895487715974,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
-1.2828606403371046,0.45698260033761035,0.09,-0.5436265770390856,0,3.4,7.22625,-0.13130053358931568,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
-0.3705374374789223,0.35889901551388176,0.08,-0.5500618173371458,0,3.8,2.07,-0.17003422217989744,0,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
0.5862893362503906,0.36701254734672695,0.25,-0.6594609024041699,1,4.0,0.86,-0.4424369195009939,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-1.3150021081884768,-0.2067043035891268,0.26,-0.7752952277692541,0,4.8,5.53,-0.7054346857884752,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
0.4863329032620571,-1.6290965842405882,0.16,-1.1356686844606274,1,3.8,-0.75,-1.1390160207781845,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True
1.4841312184282842,-1.331780717743661,0.07,-0.8653885919420974,1,3.8,-0.65,-1.004350918328324,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0.3436389141197011,0.504221385675509,0.03,-0.607978980019688,0,2.6,1.19,-0.10837865984051022,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
-0.07384696500471677,1.6628337314058033,0.03,-0.6723313830002903,0,2.6,3.0,0.3062644919530931,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.6131878596096119,1.5122826407296757,0.22,1.0909244586682147,1,3.9,4.53,2.130157926661747,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1.0747690070025648,0.44165704020890273,0.13,-0.5114503755487844,1,3.6,0.6,-0.15412986161643322,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
-1.4679389826900613,-0.8476733183838975,0.27,1.2003235437352389,1,4.6,4.83,-0.17859872377508046,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
-0.5149974413383868,-0.5896630060994201,0.22,1.3547693108886845,1,2.9,0.99,0.2242348139378943,1,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
-0.991468212014224,-0.6221171334308009,0.06,-0.9104352740285191,0,2.6,2.04,-0.7992812830053716,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
-1.0310269416774513,-0.49157942127569154,0.18,0.6211519169098174,1,3.6,2.51,0.010744039355672686,1,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1.4233803121597564,0.7117474998889496,0.13,1.013701575091492,1,3.1,0.59,1.5692002229840827,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0.3937937320855787,0.04769999454741927,0.17,0.42165946766995005,1,2.6,0.74,0.333926979593117,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1.5985689720969063,-0.6116596924018004,0.22,-0.6465904218080494,0,4.3,-0.25,-0.7397388532984106,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.8536639644205973,-1.0872929585139255,0.24,-1.0198343590955432,0,2.8,-0.39,-1.0204342729799232,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.15079010701146747,1.2968232953907866,0.25,-0.4149217710778808,1,4.0,2.19,0.13314463629296602,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
0.692956625163736,0.6641481131362578,0.08,-0.27978172481861585,0,3.2,1.01,0.2620066846434358,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
-1.6127521894929473,-0.86588368983095,0.01,-0.8332123904517963,0,2.9,7.22625,-0.818786530879958,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.7943809695849303,0.41244832561066,0.22,-1.1935858471431695,0,3.4,3.42,-0.8436058632716337,0,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
0.2758239489827398,-0.7991724280942228,0.03,1.4062512332731663,1,4.5,0.05,0.318895370835525,1,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
-1.4478064149150258,1.3851706420151009,0.09,-0.40205129048176036,1,3.5,7.22625,0.47805411326545977,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
1.3788767412886256,-0.14540206307429643,0.0,1.1552768616488172,0,4.4,0.09,1.0655911993420308,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.315790981248563,-0.6264443504083184,0.2,1.0265720556876123,1,2.8,0.68,0.0641288000184057,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.1819270656917488,-0.19480445690095385,0.05,-0.35700460839533865,1,4.4,1.06,-0.24721301249522537,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3361391851346032,0.7577241802750724,0.2,1.477038876551829,0,3.1,0.66,1.8473147056159172,1,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True
-1.1631248425171572,-1.4861181232751162,0.3,-0.1510769188574111,0,4.2,0.29,-0.98730307487342,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1.2979932672450623,0.08285863248974847,0.02,1.1037949392643351,1,3.9,0.26,1.2577900519886624,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.5198871828871161,-1.5322751043686356,0.02,1.1295359004565761,0,4.8,-0.67,-0.708749093173269,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.26063622241560785,-1.5284887895133077,0.1,0.4795766303524922,1,3.5,-0.63,-0.8505758426247594,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1.4968465243914644,-0.1567610076402797,0.26,1.50277983774407,1,2.7,0.04,0.6761733169518253,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.9321301175193829,-1.187900753241206,0.06,-0.15751215915547132,0,2.5,0.61,-0.7309022213118762,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
-0.17133097738909858,-0.1567610076402797,0.11,-0.7817304680673144,1,4.6,1.09,-0.5941126694105695,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
-0.4189262407276916,-1.7059046855915228,0.02,1.2711111870139014,1,3.8,-0.69,-0.9086697727027321,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
-1.3789318409477995,0.45626139750802414,0.23,0.9815253736011907,0,4.4,7.22625,0.9877437270814343,1,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
-1.578491503981045,-0.9670323866804201,0.12,-0.4277922516740013,0,3.1,6.46,-0.735358632474011,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
-0.3249742577775265,0.9991468274790661,0.23,-1.4059487769791574,0,3.4,2.81,-0.9807524722522062,0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0.7236852812414215,-0.03253382024404991,0.27,-0.18325312034771227,1,2.6,0.45,-0.28805890794178335,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
-0.5527901562845058,-0.7549987547820656,0.07,1.0523130168798533,0,4.9,0.8,0.13668352850525484,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
0.39167451442504864,-1.6431600394175199,0.24,-0.041677833790387045,0,4.2,-0.75,-1.0388133404056896,1,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
1.4484577211426952,1.5411307539131254,0.02,-1.4703011799597598,0,4.8,1.07,-0.9728537901440726,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
-0.6930117248229101,0.8902452002115439,0.27,-0.9040000337304589,0,3.2,3.85,-0.5261561608199098,0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
1.4915484802401393,-1.50216488623341,0.2,1.1295359004565761,1,4.0,-0.75,-0.767489162007894,1,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
1.5699595336797507,0.01362316084946944,0.26,-1.3995135366810971,1,4.2,0.12,-1.0536699029264454,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.48209446794099703,-0.6744043385758033,0.0,0.7884681646593835,0,3.3,0.06,0.18386893890128667,1,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
1.1832023106330185,0.17246808406583874,0.05,-1.4831716605558802,1,4.6,0.36,-1.0757813392014706,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
-1.6533705279864397,-1.1114532533050647,0.12,0.20286129753590199,0,4.9,7.22625,-0.5971508921416265,1,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
0.5954726127793541,-0.9735232121466962,0.11,1.3547693108886845,0,4.7,-0.23,-0.040593813614144714,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
-0.9653311942010202,-0.6008416499580068,0.07,1.2196292646294196,1,4.3,2.0,0.4063647303728817,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
0.7240384841848433,1.5860256300548687,0.11,0.2543432199203839,1,3.2,1.69,1.4812295501784227,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1.1129149248921055,-0.9093361603135209,0.04,-0.9490467158168805,0,3.2,-0.32,-0.8968598447093992,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
-1.329836631812187,-0.3826777940081693,0.12,-0.2604760039244351,0,4.9,5.04,-0.35196493706147597,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.5326575885094704,0.18382702863182204,0.24,-1.4188192575752778,1,2.5,2.18,-1.0514892843831367,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.8236417142297551,-0.34030712776997774,0.14,0.6340223975059379,0,4.3,0.17,0.2107436014233526,1,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False
-1.6222886689653326,-0.7822241615989461,0.01,1.451297915359588,1,4.3,7.22625,0.3966826410240911,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
-1.0500999006222218,0.8920482072855095,0.13,-0.19612360094383274,0,4.1,6.07,0.3980633887144816,0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
-0.5796335799845529,1.1127362731388988,0.01,-0.6530256621061096,0,5.0,3.76,0.1291834942494371,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
-1.6166374218705857,-1.3514334948498858,0.29,0.33156610349710675,1,3.3,4.26,-0.8300649993442605,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False
1.5526525894520888,0.7982918394392984,0.04,0.3637423049874079,1,3.3,0.58,1.1756254553572418,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
1.3905324384215407,-1.6604689073275898,0.21,1.0265720556876123,1,2.7,-0.84,-0.9399189098505415,1,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
-0.9844041531457906,-1.7520616666850422,0.29,-0.9040000337304589,1,3.6,-0.6,-1.153404342596235,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.497282194508129,-0.2207677587660585,0.25,0.40235374677576935,1,3.2,0.43,-0.012365873423596881,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.351326911701735,0.24404746490227305,0.21,0.7562919631690824,1,3.4,0.34,0.6679885592794909,1,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True
0.49445657096075557,-0.9169087900241765,0.25,-1.3737725754888561,1,4.6,-0.15,-1.110812799882966,0,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
-1.4297930648005206,0.1358670404643371,0.29,-1.290114451614073,0,4.8,7.22625,-0.9774553673100325,0,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False
-0.9738080648431403,-0.9163678879019868,0.19,0.7305510019768414,0,3.0,1.31,-0.3152552831008261,1,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.9275384792549012,1.5972042739134555,0.17,0.3959185064777091,0,3.4,6.64,1.4986840223171094,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.7893810287178528,0.15660162181494147,0.19,-0.6144142203177482,1,4.8,0.56,-0.42195227995047735,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5432536768121206,-0.7308384599909266,0.16,0.09346221246887794,1,2.7,0.82,-0.4085480744605855,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.4587557061610978,-0.930611643786315,0.19,1.4191217138692869,1,2.7,4.25,-0.07314911492201125,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
1.4922548861269826,-1.6745323625045214,0.13,-0.09315975617486895,0,2.9,-0.85,-1.0412468129720804,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True
0.24756771350900594,-0.44830725150051715,0.07,-0.03524259349232681,1,4.0,0.39,-0.2000713583378484,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
-0.27234701920769716,0.7528560611753652,0.04,0.7691624437652028,1,2.9,2.37,1.6141569489491592,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False
-0.4567189556738106,0.1362276418791302,0.02,0.8914320094283473,0,4.9,1.94,1.1261454495034484,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1.6307104399482786,1.654359598158165,0.08,1.3740750317828652,1,3.6,1.03,2.5839631268687295,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1.3280155174359045,-1.7785658706723364,0.01,1.5928732019169132,0,3.8,-0.91,-0.9793721927705952,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
-0.7954405784151953,-1.2061111246882585,0.17,-1.4703011799597598,0,3.1,0.36,-1.154646500487929,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
-1.4919567828427351,-1.7107728046912298,0.09,-0.20255884124189297,1,3.7,0.24,-1.0670286655619659,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
-1.580610721641575,-0.6506046451994574,0.25,-0.08028927557874847,1,4.2,7.22625,-0.5217791536103141,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
-1.336194284793777,1.2755478119179926,0.02,1.0008310944953713,1,4.4,7.22625,2.5652103949184846,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-1.6463064691180063,-1.1267788134337722,0.07,-0.9104352740285191,0,4.4,7.22625,-0.9544368031277308,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1.3841747854399507,-0.6686347159391134,0.22,-1.3544668545946754,0,3.9,-0.23,-1.07768428865639,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
